title,url,thumbnail,color
Laila! - Flyer Than U | A COLORS SHOW,https://www.youtube.com/watch?v=IPR3OEvbNSs,https://i.ytimg.com/vi/IPR3OEvbNSs/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBtB6x70d4vsPsgbwqIuUcLmSQHcQ,#32160a
Nai Barghouti - Li Fairuz | A COLORS SHOW,https://www.youtube.com/watch?v=jruQNA4DViU,https://i.ytimg.com/vi/jruQNA4DViU/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCl_Yu8RbMZlnvXe4SmDJ3vZILJVg,#55584f
Renao - Hands On My Body | A COLORS SHOW,https://www.youtube.com/watch?v=KwY8NV6AL9M,https://i.ytimg.com/vi/KwY8NV6AL9M/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDASheR07udpY5MJ4rJYc0XVyBnnA,#c5d3d6
Bryant Barnes - I'd Rather Pretend | A COLORS SHOW,https://www.youtube.com/watch?v=lY17jEOV5Dw,https://i.ytimg.com/vi/lY17jEOV5Dw/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBxZPJkmFos8-cvJyTGoiVmvL0bGA,#561b13
Billie Eilish - WILDFLOWER | A COLORS SHOW,https://www.youtube.com/watch?v=lm20v6ASSFI,https://i.ytimg.com/vi/lm20v6ASSFI/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBWqP3WtB2F6ZysxZAS8s67F0Ex_Q,#060227
Billie Eilish | A COLORS CLOSE-UP,https://www.youtube.com/watch?v=eG3rULr-rcw,https://i.ytimg.com/vi/eG3rULr-rcw/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAfK-EfINUE6l5Eeg-rSOBD6WheAQ,#ccd1cd
Jolagreen23 - 360TrickShot | A COLORS SHOW,https://www.youtube.com/watch?v=DdcWOvdCXGQ,https://i.ytimg.com/vi/DdcWOvdCXGQ/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBkSSROrr_DeeTf5eH-XAazc4Benw,#4d6541
Alemeda - I already dug your grave | A COLORS SHOW,https://www.youtube.com/watch?v=PTaY_jZt-H4,https://i.ytimg.com/vi/PTaY_jZt-H4/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBVeedzN5aMy1t70Yrr-O8pncdy6Q,#6d2634
Amanda Reifer - Woman Now | A COLORS SHOW,https://www.youtube.com/watch?v=W8MZGDlWQUM,https://i.ytimg.com/vi/W8MZGDlWQUM/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAIf-7SkM7GDwhrgjq81FZLEsuYzg,#5b5c78
Bawo - Hope You're Listening | A COLORS SHOW,https://www.youtube.com/watch?v=93tTRtr5wzM,https://i.ytimg.com/vi/93tTRtr5wzM/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLB0LMT6vcjSMJDBhlLTsSHiAS4jBg,#565565
Ponte Perro - Mi santo | A COLORS SHOW,https://www.youtube.com/watch?v=CTybVGOEn7Q,https://i.ytimg.com/vi/CTybVGOEn7Q/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLABe_138oHbKPPSJO8Vfb8irhgUlg,#324331
YOA - Le Collectionneur | A COLORS SHOW,https://www.youtube.com/watch?v=1nT9zYxxXDI,https://i.ytimg.com/vi/1nT9zYxxXDI/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAsl4PJGnSVXL-dZerwY63gii78JQ,#c8b6a8
Eefje de Visser - Ik Weet Dat Hij Het Wil | A COLORS SHOW,https://www.youtube.com/watch?v=e-b1KnqdyoY,https://i.ytimg.com/vi/e-b1KnqdyoY/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBhmLb-O7PG6ILu8AlY6yUOGV_qhQ,#581d23
Montell Fish - Don’t You Love Me? | A COLORS SHOW,https://www.youtube.com/watch?v=M8wcdlFdZB4,https://i.ytimg.com/vi/M8wcdlFdZB4/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBcPbJimQc1CsqE4igomaMl3oeUsQ,#b39e89
Wallace Cleaver - Le Bus | A COLORS SHOW,https://www.youtube.com/watch?v=gTieUhG3QkA,https://i.ytimg.com/vi/gTieUhG3QkA/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLClXzo2MnF3wDNnGG36G7SXjJpyTQ,#39464e
BLK ODYSSY - PHASE | A COLORS SHOW,https://www.youtube.com/watch?v=_CEus_CH2Us,https://i.ytimg.com/vi/_CEus_CH2Us/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDj3UcmLEihH6fF0mXf_EoysozL2g,#93646e
Godwin - Home | A COLORS SHOW,https://www.youtube.com/watch?v=f9_O76_Wlgs,https://i.ytimg.com/vi/f9_O76_Wlgs/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLALmeixZY6AGpG9BbnMYc0ATTYluw,#966952
Chance Peña - Black Bird | A COLORS SHOW,https://www.youtube.com/watch?v=K6JpsgyITAY,https://i.ytimg.com/vi/K6JpsgyITAY/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCIRRU64NuXzhQ9TtfRft7bHddYBQ,#09132e
Alizzz - Mirando al techo | A COLORS SHOW,https://www.youtube.com/watch?v=RvzJ-JBHUoA,https://i.ytimg.com/vi/RvzJ-JBHUoA/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC1mMJfsdJCrg8ZtertP9jQXKMy4w,#6b533b
Brunette - U De Mi Or | A COLORS SHOW,https://www.youtube.com/watch?v=nKlvoTXrKgk&pp=0gcJCTwKAYcqIYzv,https://i.ytimg.com/vi/nKlvoTXrKgk/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDKC61tqENjwW3hUN0qqv_ZjeAuSg,#c18f31
Yerai Cortés - Romance | A COLORS SHOW,https://www.youtube.com/watch?v=-GJ8JCfCwQs,https://i.ytimg.com/vi/-GJ8JCfCwQs/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDASyq2syV2tmkzY73ZBFJnZDa_yA,#654c38
Rapsody - DND (It’s Not Personal) | A COLORS SHOW,https://www.youtube.com/watch?v=9vJVgVjm9Bg,https://i.ytimg.com/vi/9vJVgVjm9Bg/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBqk6jPPfFGtc1NdVNXJfLp3A_NCQ,#0a3047
Hailey Knox - Double Tragedy | A COLORS SHOW,https://www.youtube.com/watch?v=SU_pS0YVUhE,https://i.ytimg.com/vi/SU_pS0YVUhE/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCS28cm461DeHUJw4W7HsgYGEnyAw,#866779
Shenseea - Dolla | A COLORS SHOW,https://www.youtube.com/watch?v=t-OauTt1kkU,https://i.ytimg.com/vi/t-OauTt1kkU/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAZ9bL7G8rumTe1ujjsOXAOwOZ43w,#7f1722
TIF - Nothing Personal | A COLORS SHOW,https://www.youtube.com/watch?v=FfkNH8XnHkU,https://i.ytimg.com/vi/FfkNH8XnHkU/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBzsdzVVKZx53Mwxx6PN27El78Y4Q,#9b2120
J Noa - Arrogante | A COLORS SHOW,https://www.youtube.com/watch?v=_LbZ6oxtrA4,https://i.ytimg.com/vi/_LbZ6oxtrA4/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCyKLqyXl-4D6Ge4l9pr4QBE8_F0A,#6c1b21
Asha Imuno - DO u WANNA BE HIGH? | A COLORS SHOW,https://www.youtube.com/watch?v=52vNKT2-Gvg,https://i.ytimg.com/vi/52vNKT2-Gvg/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDS439SQYNle6f9Nc1bIy52_E-d0Q,#9c7383
Sol ChYld - PSA (The Introduction) | A COLORS SHOW,https://www.youtube.com/watch?v=cqMRX-QYVC8,https://i.ytimg.com/vi/cqMRX-QYVC8/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCLwTzd2PzEkBTQK4OJXGBC2jFQTg,#e9758c
UCHE YARA - ZUU (zoo) | A COLORS SHOW,https://www.youtube.com/watch?v=7cRGjXswX_8,https://i.ytimg.com/vi/7cRGjXswX_8/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBZXIyyuilVeFtIRIy7oid2t8n8cw,#b02822
Pip Millett - Better | A COLORS SHOW,https://www.youtube.com/watch?v=N8qvCj04OEs&pp=0gcJCTwKAYcqIYzv,https://i.ytimg.com/vi/N8qvCj04OEs/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCvdrbQuF5SVIDfe_yN5GVJ52V9vA,#6c1a4a
Joe James - Tony Stark | A COLORS SHOW,https://www.youtube.com/watch?v=woMD3g7qvBE,https://i.ytimg.com/vi/woMD3g7qvBE/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAcjnZZVxZIjghgQQV0wzgv8NY_Kw,#383554
Tamada - Dao | A COLORS SHOW,https://www.youtube.com/watch?v=bh07n0WF97k,https://i.ytimg.com/vi/bh07n0WF97k/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLByPXG7rC21EkjXBqG18aF3keGp5A,#2d051f
Ayoni - Bitter in Love | A COLORS SHOW,https://www.youtube.com/watch?v=GgsP5aMwlOs,https://i.ytimg.com/vi/GgsP5aMwlOs/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBppriTumQ_2GR0qJQ8VsEP74s1uA,#5b392d
Jordan Mackampa - MARY | A COLORS SHOW,https://www.youtube.com/watch?v=Ot5UgyP3Kkk,https://i.ytimg.com/vi/Ot5UgyP3Kkk/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCMRc-FB4fWUdDWim4G2iQOATW_9w,#62526d
La Cendejas - Colibrí | A COLORS SHOW,https://www.youtube.com/watch?v=zEmUnWUJN1I&pp=0gcJCTwKAYcqIYzv,https://i.ytimg.com/vi/zEmUnWUJN1I/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAsp1hfqhXVFgq4X9xuYHsLA_h2mA,#543a2d
zeyne | A COLORS INTERVIEW,https://www.youtube.com/watch?v=KoIaooNx_VM&pp=0gcJCTwKAYcqIYzv,https://i.ytimg.com/vi/KoIaooNx_VM/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBRw4goLwjz114sfYyvItOLkHoigw,#2b2833
FKJ | A COLORS INTERVIEW,https://www.youtube.com/watch?v=Z8MSb745syo,https://i.ytimg.com/vi/Z8MSb745syo/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBFTwfieFHn3XjU4p7yjcufx5oZKw,#2e9987
Alewya | A COLORS INTERVIEW,https://www.youtube.com/watch?v=a_KHMHfSRYc,https://i.ytimg.com/vi/a_KHMHfSRYc/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDncCeIIK3_OYSu1nijeCbX4V_5Gw,#e3e3db
zeyne - Ma Bansak | A COLORS SHOW,https://www.youtube.com/watch?v=LwXjlaMbLtw,https://i.ytimg.com/vi/LwXjlaMbLtw/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDQZSZHQpUg3yTsio2mcYfionLFvg,#79799b
Eli Preiss - Alles (und nichts) | A COLORS SHOW,https://www.youtube.com/watch?v=OJ5aelKrc9Q,https://i.ytimg.com/vi/OJ5aelKrc9Q/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLB_MRGpMJAtGf7OtmTejRCITtL9Pw,#430932
oceanfromtheblue - 25 | A COLORS SHOW,https://www.youtube.com/watch?v=RpSIboTHQjg,https://i.ytimg.com/vi/RpSIboTHQjg/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCTnhtLPu20nIq8Cf3kfYDDntE55A,#b4123b
OG Keemo & Levin Liam - Bee Gees | A COLORS ENCORE,https://www.youtube.com/watch?v=7dDopdN2QlA,https://i.ytimg.com/vi/7dDopdN2QlA/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBRzOxuFZVtbLhMNCBOWEMi3-abxQ,#364e6a
Naomi Sharon - Nothing Sweeter | A COLORS SHOW,https://www.youtube.com/watch?v=xqzQOiv0jls&pp=0gcJCTwKAYcqIYzv,https://i.ytimg.com/vi/xqzQOiv0jls/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAtWw5LpkIAXeG1YW5hvuRTDkG1Xg,#717785
Mazen - Strawberry Privilege | A COLORS SHOW,https://www.youtube.com/watch?v=_eBqITevqTc,https://i.ytimg.com/vi/_eBqITevqTc/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDTt-pZv4cDY_w7t35tc13E8pNCaw,#735d38
JEY BROWNIE - Dans l'âme | A COLORS SHOW,https://www.youtube.com/watch?v=qyCdWfTHYBg,https://i.ytimg.com/vi/qyCdWfTHYBg/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBQqZtH-9d-ch-CkV3JY4RDFqj9Rw,#926e4e
Lavils - LIE BACK HARDER | A COLORS SHOW,https://www.youtube.com/watch?v=2stlxCHxQtA,https://i.ytimg.com/vi/2stlxCHxQtA/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBJDWmr4cYSyK9sl9yIvgF6IBpDEw,#812123
Karun - Only You | A COLORS SHOW,https://www.youtube.com/watch?v=Eukvs4PvXPg,https://i.ytimg.com/vi/Eukvs4PvXPg/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAHW7tp3SzWIFyyHNyiLU6L-qaQOQ,#9d7b4d
ElGrandeToto - WELD LAADOUL | A COLORS SHOW,https://www.youtube.com/watch?v=eI44JgK-lsI,https://i.ytimg.com/vi/eI44JgK-lsI/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBCH58kNwLEkuhEuznfGG3zaKpXBQ,#703122
Xenia Manasseh - Wild Ride | A COLORS SHOW,https://www.youtube.com/watch?v=VPNJRJ87mTg,https://i.ytimg.com/vi/VPNJRJ87mTg/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC94Ep6X_Gl4S0slpgyfTFsSRw6QQ,#c2956b
Lisa Oduor-Noah - For Keeps | A COLORS SHOW,https://www.youtube.com/watch?v=C4aH59ccHsY,https://i.ytimg.com/vi/C4aH59ccHsY/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBu3DQ3bNOBvkWU4SPOGlCY3HOuGQ,#a15f3c
J Warner - Superstar | A COLORS SHOW,https://www.youtube.com/watch?v=_83DP5VmnW8,https://i.ytimg.com/vi/_83DP5VmnW8/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBEne1oXxtU6ryA1utuKrAbv6hBZQ,#76362d
UNA MIA - Lose You | A COLORS SHOW,https://www.youtube.com/watch?v=qbypodq9oRo,https://i.ytimg.com/vi/qbypodq9oRo/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAZjY6PFGj6vGuWHO5CHw7PJaKAKw,#467541
Lou Phelps - Tu T'en Souviens | A COLORS SHOW,https://www.youtube.com/watch?v=FqvsrvXF8zw,https://i.ytimg.com/vi/FqvsrvXF8zw/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAnX0KzMHXuBpETgO-43YMUjoe0uA,#47622d
Priya Ragu - Black Goose / Let Me Breathe | A COLORS SHOW,https://www.youtube.com/watch?v=HD_wUEvQH8k,https://i.ytimg.com/vi/HD_wUEvQH8k/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLA1u_lTc0PpEs_ZJ07RDd-PlCqxlw,#4d5a40
Kerchak - Roule un autre | A COLORS SHOW,https://www.youtube.com/watch?v=vtoZ1BL34uE,https://i.ytimg.com/vi/vtoZ1BL34uE/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDvePA09N09f6KwmGONN14lLhn49g,#025598
Amaria - Day by Day | A COLORS SHOW,https://www.youtube.com/watch?v=JE1flL4jaH0,https://i.ytimg.com/vi/JE1flL4jaH0/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCQ8ZcaEqBEsPmXVsMRNP7Ne705NA,#355d76
Chester Watson - chasing clouds / summer blues | A COLORS SHOW,https://www.youtube.com/watch?v=BSnj2WZIfIs,https://i.ytimg.com/vi/BSnj2WZIfIs/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCj0ntWvjqB5TcM2P_DCYLX1d_VNw,#b3af58
Yasin - Salaam & twogunkid | A COLORS SHOW,https://www.youtube.com/watch?v=5ZnNlojlH7E,https://i.ytimg.com/vi/5ZnNlojlH7E/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLA_K3-BV-NLvRuzqK91VWymkafzAQ,#ccc56a
Shaé Universe - Summertime | A COLORS SHOW,https://www.youtube.com/watch?v=8SLOfi8imt4,https://i.ytimg.com/vi/8SLOfi8imt4/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC69F1iTQ2iRDWcbaHNQlyltuDh8A,#2d4780
Al-Doms - Til My Heart Stops (feat. Alessandra Salinas) | A COLORS SHOW,https://www.youtube.com/watch?v=W4s-9KPunoE&pp=0gcJCTwKAYcqIYzv,https://i.ytimg.com/vi/W4s-9KPunoE/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBwi2-AYEKDAvp9lHKlCyQnN8XS6Q,#afb902
Béesau - retrouver l'aube | A COLORS SHOW,https://www.youtube.com/watch?v=5f-wGZ1UI5s,https://i.ytimg.com/vi/5f-wGZ1UI5s/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC1uJXbwTyOd9-ymHcK1XopIsvvag,#c1bb7d
Yuna - Glory | A COLORS SHOW,https://www.youtube.com/watch?v=eV-mk1gMZU0,https://i.ytimg.com/vi/eV-mk1gMZU0/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDLAs4VgjIxKSe8RDKrlB9gFHunyg,#a7a666
Babyboy AV - Jeje | A COLORS SHOW,https://www.youtube.com/watch?v=gzazNuGA2fk,https://i.ytimg.com/vi/gzazNuGA2fk/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCu0zdd_QitmhFLLzmTZ8rORxl29g,#376656
Tamera - Diversion | A COLORS SHOW,https://www.youtube.com/watch?v=Oi0mq4MXP1s,https://i.ytimg.com/vi/Oi0mq4MXP1s/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLD3cOeOBrjf4Q0gIYDVa7J3YH_VWA,#3e0525
Grace Weber - Intimate | A COLORS SHOW,https://www.youtube.com/watch?v=YfbBDNHAlZo,https://i.ytimg.com/vi/YfbBDNHAlZo/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDmwYO-FsYbPYIOY4JWfzjAinf2ZQ,#0c6891
J Hus - Massacre | A COLORS SHOW,https://www.youtube.com/watch?v=lFrN7y-kA7M,https://i.ytimg.com/vi/lFrN7y-kA7M/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLB0I_JFo1SYT9wkftE7OgoNEG59cQ,#6db1d4
Tayc - PRADA'S BIRTHDAY | A COLORS SHOW,https://www.youtube.com/watch?v=u472KSPz8o4,https://i.ytimg.com/vi/u472KSPz8o4/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCGOkpz0SySa1T0MUO0I5VAqidOQA,#efdd6d
Libianca - Jah | A COLORS SHOW,https://www.youtube.com/watch?v=tJ_dpxz2lcc,https://i.ytimg.com/vi/tJ_dpxz2lcc/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC-2uhKaIPduWgomcaAeUkGItpssw,#205f40
Sylo - Mile End | A COLORS SHOW,https://www.youtube.com/watch?v=oVAj2pDTnA8,https://i.ytimg.com/vi/oVAj2pDTnA8/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC1CdGvOtSOEAtC-Gzv7gm5eQw9Ig,#4b7a94
Seinabo Sey - THE ONE AFTER ME (Trailer),https://www.youtube.com/watch?v=thjz6LcEofE,https://i.ytimg.com/vi/thjz6LcEofE/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLD7PimxwVcpMg3Ilx7Au7kptZNO-Q,#b4b597
Kwaku Asante - Strawberry Skies | A COLORS SHOW,https://www.youtube.com/watch?v=PvvOQwORRZE,https://i.ytimg.com/vi/PvvOQwORRZE/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCjfdrmP5yxar8mcqAUFk6f5bh4Og,#0191b3
IDK - Elmina | A COLORS SHOW,https://www.youtube.com/watch?v=6xHwlYbGAdE,https://i.ytimg.com/vi/6xHwlYbGAdE/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC0gegcSh_jwEKltXk0pInr-8M6ow,#01928f
rum.gold - AM/FM + Blessed | A COLORS SHOW,https://www.youtube.com/watch?v=xmEH0i5uNoU,https://i.ytimg.com/vi/xmEH0i5uNoU/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDgrILKEQF3VW8c45i8noZlec_-tA,#a79c29
